# Quotidian Equation of State for CO.  Listed are temperature (T), density (den), pressure (P), specific internal energy (u), and specific entropy (s).
# log T (K)		log den (g/cc)	       log P (Pa)  		      log u (erg/g)                log s (erg/g/K)
1.16465			-3.40			 2.91880			10.11569			7.21151
1.16465			-3.30			 3.02022			10.11569			7.20255
1.16465			-3.20			 3.12218			10.11568			7.19339
1.16465			-3.10			 3.22494			10.11568			7.18401
1.16465			-3.00			 3.32893			10.11568			7.17439
1.16465			-2.90			 3.43485			10.11568			7.16452
1.16465			-2.80			 3.54377			10.11569			7.15440
1.16465			-2.70			 3.65740			10.11570			7.14401
1.16465			-2.60			 3.77821			10.11571			7.13335
1.16465			-2.50			 3.90951			10.11574			7.12243
1.16465			-2.40			 4.05514			10.11578			7.11123
1.16465			-2.30			 4.21897			10.11585			7.09975
1.16465			-2.20			 4.40386			10.11596			7.08798
1.16465			-2.10			 4.61065			10.11615			7.07587
1.16465			-2.00			 4.83791			10.11644			7.06339
1.16465			-1.90			 5.08236			10.11690			7.05047
1.16465			-1.80			 5.33981			10.11761			7.03705
1.16465			-1.70			 5.60605			10.11872			7.02301
1.16465			-1.60			 5.87726			10.12043			7.00821
1.16465			-1.50			 6.15008			10.12304			6.99242
1.16465			-1.40			 6.42140			10.12697			6.97536
1.16465			-1.30			 6.68826			10.13278			6.95658
1.16465			-1.20			 6.94761			10.14117			6.93544
1.16465			-1.10			 7.19635			10.15291			6.91102
1.16465			-1.00			 7.43124			10.16874			6.88193
1.16465			-0.90			 7.64879			10.18908			6.84605
1.16465			-0.80			 7.84505			10.21379			6.80008
1.16465			-0.70			 7.99232			10.24189			6.73140
1.16465			-0.60			 7.99232			10.26616			6.60958
1.16465			-0.50			 7.99232			10.28452			6.48044
1.16465			-0.40			 7.99232			10.29857			6.34075
1.16465			-0.30			 7.99232			10.30941			6.18500
1.16465			-0.20			 7.99232			10.31784			6.00280
1.16465			-0.10			 7.99232			10.32442			5.77065
1.16465			0.00			 7.99232			10.32957			5.41282
1.16465			0.10			 8.25064			10.33295			4.32353
1.16465			0.20			 9.33277			10.36236			4.10095
1.16465			0.30			 9.90369			10.46041			3.95901
1.16465			0.40			 10.35107			10.63593			3.86133
1.16465			0.50			 10.73560			10.86075			3.78454
1.16465			0.60			 11.08026			11.10070			3.71705
1.16465			0.70			 11.39668			11.33587			3.65362
1.16465			0.80			 11.69173			11.55846			3.59188
1.16465			0.90			 11.96991			11.76663			3.53076
1.16465			1.00			 12.23437			11.96089			3.46975
1.16465			1.10			 12.48741			12.14250			3.40860
1.16465			1.20			 12.73083			12.31285			3.34722
1.16465			1.30			 12.96602			12.47327			3.28552
1.16465			1.40			 13.19410			12.62493			3.22349
1.16465			1.50			 13.41601			12.76883			3.16114
1.16465			1.60			 13.63250			12.90585			3.09845
1.16465			1.70			 13.84424			13.03676			3.03547
1.16465			1.80			 14.05176			13.16219			2.97218
1.16465			1.90			 14.25554			13.28271			2.90858
1.16465			2.00			 14.45597			13.39882			2.84472
1.26465			-12.60			 -6.15793			10.11784			7.68849
1.26465			-12.50			 -6.05820			10.11766			7.68521
1.26465			-12.40			 -5.95848			10.11750			7.68192
1.26465			-12.30			 -5.85875			10.11737			7.67860
1.26465			-12.20			 -5.75903			10.11725			7.67525
1.26465			-12.10			 -5.65931			10.11715			7.67189
1.26465			-12.00			 -5.55958			10.11706			7.66850
1.26465			-11.90			 -5.45986			10.11698			7.66509
1.26465			-11.80			 -5.36015			10.11691			7.66166
1.26465			-11.70			 -5.26043			10.11685			7.65820
1.26465			-11.60			 -5.16071			10.11680			7.65472
1.26465			-11.50			 -5.06100			10.11676			7.65121
1.26465			-11.40			 -4.96129			10.11671			7.64768
1.26465			-11.30			 -4.86158			10.11668			7.64412
1.26465			-11.20			 -4.76187			10.11664			7.64054
1.26465			-11.10			 -4.66217			10.11661			7.63693
1.26465			-11.00			 -4.56246			10.11659			7.63330
1.26465			-10.90			 -4.46276			10.11656			7.62964
1.26465			-10.80			 -4.36306			10.11654			7.62595
1.26465			-10.70			 -4.26336			10.11652			7.62224
1.26465			-10.60			 -4.16366			10.11650			7.61849
1.26465			-10.50			 -4.06397			10.11648			7.61472
1.26465			-10.40			 -3.96428			10.11646			7.61092
1.26465			-10.30			 -3.86459			10.11645			7.60710
1.26465			-10.20			 -3.76490			10.11643			7.60324
1.26465			-10.10			 -3.66522			10.11642			7.59935
1.26465			-10.00			 -3.56554			10.11640			7.59543
1.26465			-9.90			 -3.46586			10.11639			7.59148
1.26465			-9.80			 -3.36618			10.11638			7.58750
1.26465			-9.70			 -3.26650			10.11637			7.58349
1.26465			-9.60			 -3.16683			10.11636			7.57944
1.26465			-9.50			 -3.06717			10.11635			7.57536
1.26465			-9.40			 -2.96750			10.11633			7.57125
1.26465			-9.30			 -2.86784			10.11632			7.56710
1.26465			-9.20			 -2.76818			10.11631			7.56292
1.26465			-9.10			 -2.66852			10.11630			7.55871
1.26465			-9.00			 -2.56887			10.11629			7.55446
1.26465			-8.90			 -2.46922			10.11628			7.55017
1.26465			-8.80			 -2.36958			10.11628			7.54584
1.26465			-8.70			 -2.26993			10.11627			7.54148
1.26465			-8.60			 -2.17029			10.11626			7.53708
1.26465			-8.50			 -2.07066			10.11625			7.53264
1.26465			-8.40			 -1.97103			10.11624			7.52816
1.26465			-8.30			 -1.87140			10.11623			7.52364
1.26465			-8.20			 -1.77177			10.11622			7.51907
1.26465			-8.10			 -1.67215			10.11622			7.51447
1.26465			-8.00			 -1.57253			10.11621			7.50982
1.26465			-7.90			 -1.47292			10.11620			7.50513
1.26465			-7.80			 -1.37330			10.11619			7.50040
1.26465			-7.70			 -1.27369			10.11619			7.49562
1.26465			-7.60			 -1.17408			10.11618			7.49080
1.26465			-7.50			 -1.07447			10.11617			7.48592
1.26465			-7.40			 -0.97487			10.11616			7.48100
1.26465			-7.30			 -0.87526			10.11616			7.47604
1.26465			-7.20			 -0.77565			10.11615			7.47102
1.26465			-7.10			 -0.67605			10.11614			7.46595
1.26465			-7.00			 -0.57644			10.11614			7.46083
1.26465			-6.90			 -0.47683			10.11613			7.45565
1.26465			-6.80			 -0.37721			10.11613			7.45042
1.26465			-6.70			 -0.27760			10.11612			7.44514
1.26465			-6.60			 -0.17797			10.11611			7.43980
1.26465			-6.50			 -0.07835			10.11611			7.43440
1.26465			-6.40			 0.02128			10.11610			7.42894
1.26465			-6.30			 0.12092			10.11610			7.42342
1.26465			-6.20			 0.22057			10.11609			7.41783
1.26465			-6.10			 0.32022			10.11609			7.41218
1.26465			-6.00			 0.41989			10.11608			7.40647
1.26465			-5.90			 0.51956			10.11608			7.40068
1.26465			-5.80			 0.61925			10.11607			7.39483
1.26465			-5.70			 0.71895			10.11607			7.38890
1.26465			-5.60			 0.81866			10.11606			7.38290
1.26465			-5.50			 0.91838			10.11606			7.37683
1.26465			-5.40			 1.01812			10.11605			7.37067
1.26465			-5.30			 1.11787			10.11605			7.36443
1.26465			-5.20			 1.21764			10.11604			7.35811
1.26465			-5.10			 1.31743			10.11604			7.35170
1.26465			-5.00			 1.41724			10.11604			7.34521
1.26465			-4.90			 1.51706			10.11603			7.33861
1.26465			-4.80			 1.61691			10.11603			7.33193
1.26465			-4.70			 1.71679			10.11603			7.32514
1.26465			-4.60			 1.81668			10.11602			7.31825
1.26465			-4.50			 1.91661			10.11602			7.31126
1.26465			-4.40			 2.01657			10.11602			7.30415
1.26465			-4.30			 2.11657			10.11601			7.29692
1.26465			-4.20			 2.21660			10.11601			7.28958
1.26465			-4.10			 2.31669			10.11601			7.28211
1.26465			-4.00			 2.41683			10.11600			7.27452
1.26465			-3.90			 2.51705			10.11600			7.26678
1.26465			-3.80			 2.61735			10.11600			7.25886
1.26465			-3.70			 2.71775			10.11599			7.25084
1.26465			-3.60			 2.81830			10.11599			7.24270
1.26465			-3.50			 2.91902			10.11599			7.23434
1.26465			-3.40			 3.01998			10.11598			7.22582
1.26465			-3.30			 3.12127			10.11598			7.21711
1.26465			-3.20			 3.22302			10.11598			7.20821
1.26465			-3.10			 3.32546			10.11598			7.19909
1.26465			-3.00			 3.42890			10.11598			7.18975
1.26465			-2.90			 3.53388			10.11598			7.18018
1.26465			-2.80			 3.64127			10.11598			7.17035
1.26465			-2.70			 3.75239			10.11599			7.16027
1.26465			-2.60			 3.86929			10.11600			7.14992
1.26465			-2.50			 3.99480			10.11602			7.13931
1.26465			-2.40			 4.13260			10.11606			7.12843
1.26465			-2.30			 4.28651			10.11613			7.11729
1.26465			-2.20			 4.46010			10.11624			7.10587
1.26465			-2.10			 4.65526			10.11643			7.09414
1.26465			-2.00			 4.87170			10.11672			7.08209
1.26465			-1.90			 5.10699			10.11717			7.06964
1.26465			-1.80			 5.35726			10.11789			7.05675
1.26465			-1.70			 5.61821			10.11900			7.04330
1.26465			-1.60			 5.88568			10.12071			7.02917
1.26465			-1.50			 6.15594			10.12331			7.01418
