logT	 logRho		logP		u	s
 -5.80   -11.00    -2.110972271334724E+01     9.641463222803483E-06     1.575346867668726E-03
 -5.80   -10.90    -2.110972271334724E+01     9.621941954607357E-06     1.252594288770817E-03
 -5.80   -10.80    -2.110972271334724E+01     9.606435660101547E-06     9.962228025221307E-04
 -5.80   -10.70    -2.110972271334724E+01     9.594118572559633E-06     7.925796924165683E-04
 -5.80   -10.60    -2.110972271334724E+01     9.584334762155520E-06     6.308202202526575E-04
 -5.80   -10.50    -2.110972271334724E+01     9.576563205308343E-06     5.023301042787664E-04
 -5.80   -10.40    -2.110972271334724E+01     9.570390038276867E-06     4.002667772777075E-04
 -5.80   -10.30    -2.110972271334724E+01     9.565486517406097E-06     3.191949949108690E-04
 -5.80   -10.20    -2.110972271334724E+01     9.561591512328883E-06     2.547973891374661E-04
 -5.80   -10.10    -2.110972271334724E+01     9.558497599821657E-06     2.036445526230096E-04
 -5.80   -10.00    -2.110972271334724E+01     9.556040017761402E-06     1.630124102933417E-04
 -5.80    -9.90    -2.110972271334724E+01     9.554087890941790E-06     1.307371524035507E-04
 -5.80    -9.80    -2.110972271334724E+01     9.552537261491209E-06     1.051000037786822E-04
 -5.80    -9.70    -2.110972271334724E+01     9.551305552737018E-06     8.473569276812591E-05
 -5.80    -9.60    -2.110972271334724E+01     9.550327171696605E-06     6.855974555173484E-05
 -5.80    -9.50    -2.110972271334724E+01     9.549550016011888E-06     5.571073395434574E-05
 -5.80    -9.40    -2.110972271334724E+01     9.548932699308741E-06     4.550440125423983E-05
 -5.80    -9.30    -2.110972271334724E+01     9.548442347221663E-06     3.739722301755600E-05
 -5.80    -9.20    -2.110972271334724E+01     9.548052846713942E-06     3.095746244021570E-05
 -5.80    -9.10    -2.110972271334724E+01     9.547743455463220E-06     2.584217878877005E-05
 -5.80    -9.00    -2.110972271334724E+01     9.547497697257195E-06     2.177896455580325E-05
 -5.80    -8.90    -2.110972271334724E+01     9.547302484575233E-06     1.855143876682416E-05
 -5.80    -8.80    -2.110972271334724E+01     9.547147421630174E-06     1.598772390433730E-05
 -5.80    -8.70    -2.110972271334724E+01     9.547024250754755E-06     1.395129280328168E-05
 -5.80    -8.60    -2.110972271334724E+01     9.546926412650714E-06     1.233369808164257E-05
 -5.80    -8.50    -2.110972271334724E+01     9.546848697082243E-06     1.104879692190366E-05
 -5.80    -8.40    -2.110972271334724E+01     9.546786965411927E-06     1.002816365189307E-05
 -5.80    -8.30    -2.110972271334724E+01     9.546737930203220E-06     9.217445828224688E-06
 -5.80    -8.20    -2.110972271334724E+01     9.546698980152448E-06     8.573469770490659E-06
 -5.80    -8.10    -2.110972271334724E+01     9.546668041027376E-06     8.061941405346094E-06
 -5.80    -8.00    -2.110972271334724E+01     9.546643465206773E-06     7.655619982049415E-06
 -5.80    -7.90    -2.110972271334724E+01     9.546623943938577E-06     7.332867403151506E-06
 -5.80    -7.80    -2.110972271334724E+01     9.546608437644071E-06     7.076495916902818E-06
 -5.80    -7.70    -2.110972271334724E+01     9.546596120556529E-06     6.872852806797259E-06
 -5.80    -7.60    -2.110972271334724E+01     9.546586336746125E-06     6.711093334633347E-06
 -5.80    -7.50    -2.110972271334724E+01     9.546578565189277E-06     6.582603218659456E-06
 -5.80    -7.40    -2.110972271334724E+01     9.546572392022246E-06     6.480539891658396E-06
 -5.80    -7.30    -2.110972271334724E+01     9.546567488501376E-06     6.399468109291557E-06
 -5.80    -7.20    -2.110972271334724E+01     9.546563593496299E-06     6.335070503518155E-06
 -5.80    -7.10    -2.110972271334724E+01     9.546560499583791E-06     6.283917667003699E-06
 -5.80    -7.00    -2.110972271334724E+01     9.546558042001731E-06     6.243285524674030E-06
 -5.80    -6.90    -2.110972271334724E+01     9.546556089874911E-06     6.211010266784240E-06
 -5.80    -6.80    -2.110972271334724E+01     9.546554539245461E-06     6.185373118159371E-06
 -5.80    -6.70    -2.110972271334724E+01     9.546553307536707E-06     6.165008807148815E-06
 -5.80    -6.60    -2.110972271334724E+01     9.546552329155666E-06     6.148832859932423E-06
 -5.80    -6.50    -2.110972271334724E+01     9.546551551999981E-06     6.135983848335035E-06
 -5.80    -6.40    -2.110972271334724E+01     9.546550934683279E-06     6.125777515634929E-06
 -5.80    -6.30    -2.110972271334724E+01     9.546550444331191E-06     6.117670337398245E-06
 -5.80    -6.20    -2.110972271334724E+01     9.546550054830683E-06     6.111230576820905E-06
 -5.80    -6.10    -2.110972271334724E+01     9.546549745439433E-06     6.106115293169459E-06
 -5.80    -6.00    -2.110972271334724E+01     9.546549499681227E-06     6.102052078936492E-06
 -5.80    -5.90    -2.110972271334724E+01     9.546549304468546E-06     6.098824553147513E-06
 -5.80    -5.80    -2.110972271334724E+01     9.546549149405600E-06     6.096260838285027E-06
 -5.80    -5.70    -2.110972271334724E+01     9.546549026234724E-06     6.094224407183971E-06
 -5.80    -5.60    -2.110972271334724E+01     9.546548928396620E-06     6.092606812462331E-06
 -5.80    -5.50    -2.110972271334724E+01     9.546548850681053E-06     6.091321911302592E-06
 -5.80    -5.40    -2.110972271334724E+01     9.546548788949381E-06     6.090301278032582E-06
 -5.80    -5.30    -2.110972271334724E+01     9.546548739914173E-06     6.089490560208913E-06
 -5.80    -5.20    -2.110972271334724E+01     9.546548700964122E-06     6.088846584151180E-06
 -5.80    -5.10    -2.110972271334724E+01     9.546548670024997E-06     6.088335055786035E-06
 -5.80    -5.00    -2.110972271334724E+01     9.546548645449176E-06     6.087928734362738E-06
 -5.80    -4.90    -2.110972271334724E+01     9.546548625927909E-06     6.087605981783840E-06
 -5.80    -4.80    -2.110972271334724E+01     9.546548610421614E-06     6.087349610297592E-06
 -5.80    -4.70    -2.110972271334724E+01     9.546548598104527E-06     6.087145967187486E-06
 -5.80    -4.60    -2.110972271334724E+01     9.546548588320715E-06     6.086984207715322E-06
 -5.80    -4.50    -2.110972271334724E+01     9.546548580549159E-06     6.086855717599348E-06
 -5.80    -4.40    -2.110972271334724E+01     9.546548574375991E-06     6.086753654272347E-06
 -5.80    -4.30    -2.110972271334724E+01     9.546548569472472E-06     6.086672582489980E-06
 -5.80    -4.20    -2.110972271334724E+01     9.546548565577465E-06     6.086608184884207E-06
 -5.80    -4.10    -2.110972271334724E+01     9.546548562483554E-06     6.086557032047692E-06
 -5.80    -4.00    -2.110972271334724E+01     9.546548560025971E-06     6.086516399905363E-06
 -5.80    -3.90    -2.110972271334724E+01     9.546548558073844E-06     6.086484124647473E-06
 -5.80    -3.80    -2.110972271334724E+01     9.546548556523215E-06     6.086458487498848E-06
 -5.80    -3.70    -2.110972271334724E+01     9.546548555291506E-06     6.086438123187837E-06
 -5.80    -3.60    -2.110972271334724E+01     9.546548554313125E-06     6.086421947240622E-06
 -5.80    -3.50    -2.110972271334724E+01     9.546548553535971E-06     6.086409098229024E-06
 -5.80    -3.40    -2.110972271334724E+01     9.546548552918653E-06     6.086398891896324E-06
 -5.80    -3.30    -2.110972271334724E+01     9.546548552428300E-06     6.086390784718087E-06
 -5.80    -3.20    -2.110972271334724E+01     9.546548552038801E-06     6.086384344957510E-06
 -5.80    -3.10    -2.110972271334724E+01     9.546548551729408E-06     6.086379229673859E-06
 -5.80    -3.00    -2.110972271334724E+01     9.546548551483650E-06     6.086375166459625E-06
 -5.80    -2.90    -2.110972271334724E+01     9.546548551288438E-06     6.086371938933836E-06
 -5.80    -2.80    -2.110972271334724E+01     9.546548551133375E-06     6.086369375218974E-06
 -5.80    -2.70    -2.110972271334724E+01     9.546548551010205E-06     6.086367338787873E-06
 -5.80    -2.60    -2.110972271334724E+01     9.546548550912366E-06     6.086365721193151E-06
 -5.80    -2.50    -2.110972271334724E+01     9.546548550834650E-06     6.086364436291992E-06
 -5.80    -2.40    -2.110972271334724E+01     9.546548550772919E-06     6.086363415658721E-06
 -5.80    -2.30    -2.110972271334724E+01     9.546548550723884E-06     6.086362604940898E-06
 -5.80    -2.20    -2.110972271334724E+01     9.546548550684934E-06     6.086361960964840E-06
 -5.80    -2.10    -2.110972271334724E+01     9.546548550653995E-06     6.086361449436475E-06
 -5.80    -2.00    -2.110972271334724E+01     9.546548550629419E-06     6.086361043115052E-06
 -5.80    -1.90    -2.110972271334724E+01     9.546548550609897E-06     6.086360720362473E-06
 -5.80    -1.80    -2.110972271334724E+01     9.546548550594391E-06     6.086360463990986E-06
 -5.80    -1.70    -2.110972271334724E+01     9.546548550582074E-06     6.086360260347877E-06
 -5.80    -1.60    -2.110972271334724E+01     9.546548550572290E-06     6.086360098588404E-06
 -5.80    -1.50    -2.110972271334724E+01     9.546548550564520E-06     6.086359970098288E-06
 -5.80    -1.40    -2.110972271334724E+01     9.546548550558346E-06     6.086359868034962E-06
 -5.80    -1.30    -2.110972271334724E+01     9.546548550553442E-06     6.086359786963179E-06
 -5.80    -1.20    -2.110972271334724E+01     9.546548550549547E-06     6.086359722565573E-06
 -5.80    -1.10    -2.110972271334724E+01     9.546548550546454E-06     6.086359671412737E-06
 -5.80    -1.00    -2.110972271334724E+01     9.546548550543996E-06     6.086359630780594E-06
 -5.80    -0.90    -2.110972271334724E+01     9.546548550542043E-06     6.086359598505337E-06
 -5.80    -0.80    -2.110972271334724E+01     9.546548550540493E-06     6.086359572868188E-06
 -5.80    -0.70    -2.110972271334724E+01     9.546548550539261E-06     6.086359552503877E-06
 -5.80    -0.60    -2.110972271334724E+01     9.546548550538284E-06     6.086359536327929E-06
 -5.80    -0.50    -2.110972271334724E+01     9.546548550537506E-06     6.086359523478918E-06
 -5.80    -0.40    -2.110972271334724E+01     9.546548550536888E-06     6.086359513272585E-06
 -5.80    -0.30    -2.110972271334724E+01     9.546548550536398E-06     6.086359505165407E-06
 -5.80    -0.20    -2.110972271334724E+01     9.546548550536009E-06     6.086359498725646E-06
 -5.80    -0.10    -2.110972271334724E+01     9.546548550535699E-06     6.086359493610363E-06
 -5.80     0.00    -2.110972271334724E+01     9.546548550535453E-06     6.086359489547148E-06
 -5.80     0.10    -2.110972271334724E+01     9.546548550535258E-06     6.086359486319622E-06
 -5.80     0.20    -2.110972271334724E+01     9.546548550535104E-06     6.086359483755908E-06
 -5.80     0.30    -2.110972271334724E+01     9.546548550534980E-06     6.086359481719477E-06
 -5.80     0.40    -2.110972271334724E+01     9.546548550534882E-06     6.086359480101882E-06
 -5.80     0.50    -2.110972271334724E+01     9.546548550534804E-06     6.086359478816981E-06
 -5.80     0.60    -2.110972271334724E+01     9.546548550534743E-06     6.086359477796347E-06
 -5.80     0.70    -2.110972271334724E+01     9.546548550534694E-06     6.086359476985630E-06
 -5.80     0.80    -2.110972271334724E+01     9.546548550534655E-06     6.086359476341654E-06
 -5.80     0.90    -2.110972271334724E+01     9.546548550534624E-06     6.086359475830126E-06
 -5.80     1.00    -4.239035109460312E+00     1.002526910844285E-05     4.511113288215531E-06
 -5.80     1.10    -3.647772589102471E+00     1.261499668960230E-05     3.502465402543058E-06
 -5.80     1.20    -3.219207465939505E+00     1.886933050784470E-05     2.881012042770705E-06
 -5.80     1.30    -2.856953100164474E+00     3.101503676325656E-05     2.440636884382175E-06
 -5.80     1.40    -2.532824470048873E+00     5.212438237098159E-05     2.097728574498867E-06
 -5.80     1.50    -2.234308742071734E+00     8.632750519864580E-05     1.815475369851536E-06
 -5.80     1.60    -1.954578006955930E+00     1.390623004854851E-04     1.575935400006281E-06
 -5.80     1.70    -1.689402634027487E+00     2.173694748806080E-04     1.369601845289154E-06
 -5.80     1.80    -1.435930540128461E+00     3.302401304100265E-04     1.190580140503809E-06
 -5.80     1.90    -1.192118167877335E+00     4.890254241712579E-04     1.034631147749199E-06
 -5.80     2.00    -9.564352140272220E-01     7.079200828098724E-04     8.984600439907099E-07
 -5.70   -12.60    -2.100024460477911E+01     1.332667041889016E-05     6.331632891101270E-02
 -5.70   -12.50    -2.100024460477911E+01     1.254920721320604E-05     5.029585884556298E-02
 -5.70   -12.40    -2.100024460477911E+01     1.193164623747190E-05     3.995333184319395E-02
 -5.70   -12.30    -2.100024460477911E+01     1.144110011778239E-05     3.173797062681392E-02
 -5.70   -12.20    -2.100024460477911E+01     1.105144548447858E-05     2.521227725418436E-02
 -5.70   -12.10    -2.100024460477911E+01     1.074193180745422E-05     2.002873475715167E-02
 -5.70   -12.00    -2.100024460477911E+01     1.049607635476044E-05     1.591130059586539E-02
 -5.70   -11.90    -2.100024460477911E+01     1.030078642702486E-05     1.264070638693741E-02
 -5.70   -11.80    -2.100024460477911E+01     1.014566212346722E-05     1.004278106246018E-02
 -5.70   -11.70    -2.100024460477911E+01     1.002244250925944E-05     7.979175625522651E-03
 -5.70   -11.60    -2.100024460477911E+01     9.924565690622372E-06     6.339995561632661E-03
 -5.70   -11.50    -2.100024460477911E+01     9.846819370053960E-06     5.037948555087690E-03
 -5.70   -11.40    -2.100024460477911E+01     9.785063272480546E-06     4.003695854850786E-03
 -5.70   -11.30    -2.100024460477911E+01     9.736008660511596E-06     3.182159733212785E-03
 -5.70   -11.20    -2.100024460477911E+01     9.697043197181215E-06     2.529590395949828E-03
 -5.70   -11.10    -2.100024460477911E+01     9.666091829478778E-06     2.011236146246559E-03
 -5.70   -11.00    -2.100024460477911E+01     9.641506284209400E-06     1.599492730117931E-03
 -5.70   -10.90    -2.100024460477911E+01     9.621977291435842E-06     1.272433309225133E-03
 -5.70   -10.80    -2.100024460477911E+01     9.606464861080077E-06     1.012640776777411E-03
 -5.70   -10.70    -2.100024460477911E+01     9.594142899659301E-06     8.062802330836573E-04
 -5.70   -10.60    -2.100024460477911E+01     9.584355217795594E-06     6.423622266946584E-04
 -5.70   -10.50    -2.100024460477911E+01     9.576580585738753E-06     5.121575260401611E-04
 -5.70   -10.40    -2.100024460477911E+01     9.570404975981411E-06     4.087322560164709E-04
 -5.70   -10.30    -2.100024460477911E+01     9.565499514784517E-06     3.265786438526707E-04
 -5.70   -10.20    -2.100024460477911E+01     9.561602968451479E-06     2.613217101263750E-04
 -5.70   -10.10    -2.100024460477911E+01     9.558507831681235E-06     2.094862851560481E-04
 -5.70   -10.00    -2.100024460477911E+01     9.556049277154297E-06     1.683119435431853E-04
 -5.70    -9.90    -2.100024460477911E+01     9.554096377876940E-06     1.356060014539055E-04
 -5.70    -9.80    -2.100024460477911E+01     9.552545134841364E-06     1.096267482091333E-04
 -5.70    -9.70    -2.100024460477911E+01     9.551312938699287E-06     8.899069383975792E-05
 -5.70    -9.60    -2.100024460477911E+01     9.550334170512916E-06     7.259889320085802E-05
 -5.70    -9.50    -2.100024460477911E+01     9.549556707307231E-06     5.957842313540830E-05
 -5.70    -9.40    -2.100024460477911E+01     9.548939146331497E-06     4.923589613303927E-05
 -5.70    -9.30    -2.100024460477911E+01     9.548448600211808E-06     4.102053491665926E-05
 -5.70    -9.20    -2.100024460477911E+01     9.548058945578505E-06     3.449484154402968E-05
 -5.70    -9.10    -2.100024460477911E+01     9.547749431901481E-06     2.931129904699698E-05
 -5.70    -9.00    -2.100024460477911E+01     9.547503576448787E-06     2.519386488571071E-05
 -5.70    -8.90    -2.100024460477911E+01     9.547308286521050E-06     2.192327067678273E-05
