 Output of condall21.f + conduct21.f v.23.04.21; damping strength = 1
   3.50  12.583 12.257 11.945 11.697 11.579 11.547 11.571 11.673 11.882 12.168 12.449 12.676 12.948 13.394 13.987 14.660 15.370 16.092 16.812
   3.75  13.032 12.705 12.384 12.104 11.934 11.879 11.884 11.960 12.143 12.417 12.709 12.952 13.174 13.534 14.069 14.712 15.408 16.122 16.837
   4.00  13.481 13.154 12.829 12.527 12.307 12.219 12.204 12.256 12.410 12.667 12.964 13.227 13.434 13.712 14.172 14.775 15.450 16.154 16.863
   4.25  13.926 13.602 13.277 12.962 12.702 12.567 12.531 12.560 12.684 12.920 13.214 13.493 13.712 13.930 14.304 14.850 15.498 16.188 16.890
   4.50  14.365 14.047 13.724 13.404 13.116 12.928 12.865 12.871 12.965 13.175 13.462 13.752 13.991 14.184 14.471 14.945 15.554 16.226 16.919
   4.75  14.791 14.487 14.170 13.848 13.543 13.308 13.206 13.189 13.253 13.435 13.709 14.003 14.261 14.457 14.678 15.066 15.621 16.268 16.948
   5.00  15.194 14.914 14.609 14.291 13.977 13.707 13.555 13.513 13.548 13.698 13.954 14.249 14.519 14.732 14.917 15.218 15.705 16.315 16.980
   5.25  15.565 15.320 15.036 14.728 14.413 14.121 13.917 13.843 13.850 13.965 14.198 14.488 14.766 14.997 15.176 15.405 15.809 16.371 17.012
   5.50  15.893 15.695 15.442 15.153 14.845 14.541 14.295 14.176 14.157 14.236 14.441 14.721 15.003 15.247 15.436 15.621 15.939 16.437 17.047
   5.75  16.175 16.028 15.819 15.559 15.265 14.961 14.686 14.516 14.468 14.511 14.683 14.948 15.229 15.481 15.684 15.852 16.096 16.518 17.086
   6.00  16.416 16.316 16.156 15.936 15.667 15.372 15.082 14.865 14.779 14.788 14.923 15.168 15.445 15.699 15.913 16.083 16.275 16.617 17.130
   6.25  16.629 16.564 16.451 16.276 16.043 15.767 15.476 15.223 15.089 15.067 15.160 15.379 15.648 15.902 16.121 16.301 16.467 16.735 17.181
   6.50  16.822 16.781 16.705 16.576 16.384 16.137 15.857 15.585 15.400 15.343 15.395 15.582 15.839 16.091 16.311 16.500 16.660 16.871 17.245
   6.75  17.004 16.979 16.929 16.837 16.689 16.478 16.219 15.942 15.717 15.616 15.629 15.777 16.019 16.267 16.486 16.679 16.845 17.021 17.325
   7.00  17.180 17.163 17.131 17.068 16.958 16.787 16.556 16.289 16.037 15.887 15.862 15.966 16.187 16.431 16.648 16.841 17.016 17.178 17.422
   7.25  17.351 17.341 17.320 17.277 17.197 17.063 16.867 16.619 16.357 16.161 16.093 16.153 16.345 16.584 16.800 16.991 17.173 17.335 17.537
   7.50  17.521 17.514 17.500 17.471 17.414 17.313 17.151 16.930 16.672 16.441 16.326 16.342 16.497 16.727 16.944 17.133 17.316 17.487 17.664
   7.75  17.690 17.685 17.676 17.656 17.615 17.540 17.412 17.221 16.978 16.729 16.564 16.535 16.648 16.862 17.081 17.270 17.451 17.630 17.799
   8.00  17.858 17.855 17.848 17.834 17.806 17.751 17.651 17.492 17.273 17.021 16.813 16.735 16.802 16.993 17.212 17.404 17.582 17.765 17.936
   8.25  18.025 18.023 18.019 18.009 17.989 17.949 17.873 17.744 17.553 17.312 17.077 16.946 16.964 17.122 17.338 17.534 17.710 17.893 18.072
   8.50  18.193 18.191 18.188 18.181 18.167 18.138 18.082 17.981 17.819 17.598 17.353 17.172 17.139 17.254 17.461 17.661 17.837 18.017 18.203
   8.75  18.360 18.359 18.356 18.352 18.342 18.321 18.280 18.202 18.070 17.875 17.635 17.417 17.328 17.396 17.581 17.786 17.964 18.140 18.329
   9.00  18.527 18.526 18.524 18.521 18.514 18.499 18.469 18.411 18.307 18.141 17.918 17.680 17.535 17.551 17.704 17.908 18.090 18.263 18.451
   9.25  18.693 18.693 18.692 18.689 18.684 18.674 18.653 18.610 18.530 18.394 18.196 17.957 17.763 17.723 17.833 18.028 18.215 18.386 18.571
   9.50  18.860 18.860 18.859 18.857 18.854 18.847 18.831 18.800 18.741 18.634 18.464 18.239 18.014 17.914 17.975 18.148 18.339 18.511 18.691
   9.75  19.027 19.027 19.026 19.025 19.023 19.017 19.007 18.985 18.941 18.859 18.721 18.519 18.284 18.126 18.134 18.272 18.462 18.636 18.811
   4.00   3.000  3.333  3.667  4.000  4.333  4.667  5.000  5.333  5.667  6.000  6.333  6.667  7.000  7.333  7.667  8.000  8.333  8.667  9.000
  -6.00   2.151  2.873  3.620  4.381  5.152  5.930  6.714  7.502  8.294  9.089  9.887 10.687 11.489 12.292 13.094 13.894 14.685 15.464 16.223
  -5.75   2.203  2.912  3.651  4.408  5.175  5.951  6.732  7.519  8.309  9.103  9.900 10.699 11.500 12.303 13.104 13.903 14.695 15.474 16.234
  -5.50   2.263  2.955  3.685  4.436  5.200  5.972  6.751  7.536  8.325  9.117  9.913 10.712 11.512 12.313 13.114 13.913 14.704 15.484 16.244
  -5.25   2.331  3.004  3.722  4.466  5.225  5.995  6.771  7.554  8.341  9.132  9.927 10.724 11.524 12.324 13.125 13.923 14.714 15.493 16.254
  -5.00   2.411  3.058  3.762  4.498  5.252  6.018  6.792  7.573  8.358  9.148  9.941 10.737 11.536 12.336 13.135 13.933 14.723 15.502 16.263
  -4.75   2.506  3.120  3.807  4.533  5.282  6.043  6.814  7.592  8.376  9.164  9.956 10.751 11.548 12.347 13.146 13.943 14.733 15.511 16.273
  -4.50   2.620  3.192  3.857  4.572  5.313  6.070  6.837  7.612  8.394  9.180  9.971 10.765 11.561 12.359 13.157 13.953 14.743 15.521 16.282
  -4.25   2.761  3.276  3.914  4.613  5.346  6.098  6.861  7.634  8.413  9.197  9.986 10.779 11.574 12.371 13.169 13.964 14.753 15.531 16.292
  -4.00   2.936  3.377  3.979  4.660  5.382  6.127  6.887  7.656  8.433  9.215 10.003 10.794 11.588 12.384 13.180 13.975 14.763 15.540 16.301
  -3.75   3.152  3.499  4.055  4.712  5.422  6.160  6.914  7.680  8.454  9.234 10.019 10.809 11.602 12.397 13.193 13.986 14.774 15.550 16.310
  -3.50   3.410  3.649  4.144  4.772  5.465  6.194  6.943  7.705  8.475  9.253 10.037 10.825 11.616 12.410 13.205 13.998 14.785 15.561 16.320
  -3.25   3.699  3.834  4.251  4.840  5.514  6.232  6.974  7.731  8.498  9.274 10.055 10.841 11.631 12.424 13.218 14.010 14.796 15.571 16.330
  -3.00   4.011  4.057  4.381  4.920  5.569  6.273  7.007  7.759  8.522  9.295 10.074 10.858 11.647 12.438 13.231 14.022 14.807 15.582 16.340
  -2.75   4.336  4.314  4.540  5.015  5.631  6.318  7.043  7.789  8.548  9.317 10.094 10.876 11.663 12.453 13.244 14.034 14.819 15.593 16.350
  -2.50   4.656  4.595  4.732  5.129  5.704  6.369  7.082  7.820  8.575  9.341 10.114 10.895 11.680 12.468 13.258 14.047 14.831 15.604 16.361
  -2.25   4.955  4.888  4.957  5.267  5.789  6.427  7.125  7.855  8.604  9.365 10.136 10.914 11.697 12.484 13.273 14.060 14.843 15.615 16.372
  -2.00   5.223  5.182  5.206  5.433  5.890  6.493  7.173  7.892  8.634  9.391 10.159 10.934 11.715 12.500 13.287 14.074 14.856 15.627 16.383
  -1.75   5.469  5.462  5.470  5.628  6.012  6.570  7.226  7.933  8.667  9.419 10.183 10.955 11.734 12.517 13.303 14.088 14.869 15.639 16.394
  -1.50   5.706  5.721  5.737  5.849  6.157  6.661  7.287  7.978  8.703  9.449 10.208 10.977 11.753 12.535 13.319 14.103 14.882 15.652 16.406
  -1.25   5.944  5.968  6.000  6.085  6.328  6.770  7.358  8.028  8.742  9.481 10.235 11.000 11.774 12.553 13.335 14.118 14.896 15.664 16.417
  -1.00   6.187  6.211  6.253  6.330  6.523  6.899  7.441  8.085  8.785  9.515 10.264 11.025 11.795 12.572 13.352 14.133 14.910 15.678 16.430
  -0.75   6.437  6.458  6.501  6.576  6.736  7.052  7.539  8.150  8.832  9.552 10.294 11.051 11.818 12.592 13.370 14.150 14.925 15.691 16.442
  -0.50   6.696  6.712  6.750  6.823  6.962  7.227  7.656  8.226  8.885  9.592 10.327 11.079 11.842 12.613 13.389 14.166 14.941 15.705 16.455
  -0.25   6.963  6.973  7.005  7.071  7.195  7.422  7.794  8.316  8.946  9.637 10.362 11.108 11.867 12.635 13.408 14.184 14.956 15.720 16.469
   0.00   7.239  7.242  7.268  7.325  7.435  7.633  7.954  8.423  9.017  9.687 10.401 11.140 11.894 12.658 13.429 14.202 14.973 15.735 16.482
   0.25   7.524  7.519  7.538  7.586  7.681  7.856  8.136  8.550  9.100  9.744 10.444 11.174 11.922 12.682 13.450 14.221 14.990 15.750 16.497
   0.50   7.817  7.804  7.816  7.855  7.936  8.090  8.338  8.700  9.198  9.810 10.491 11.210 11.952 12.708 13.473 14.241 15.008 15.767 16.511
   0.75   8.120  8.098  8.101  8.131  8.199  8.332  8.555  8.873  9.316  9.887 10.545 11.251 11.985 12.735 13.496 14.262 15.026 15.783 16.527
   1.00   8.438  8.398  8.393  8.415  8.471  8.584  8.785  9.069  9.457  9.979 10.607 11.296 12.020 12.765 13.521 14.283 15.046 15.801 16.542
   1.25   8.776  8.707  8.693  8.706  8.751  8.846  9.024  9.284  9.624 10.090 10.679 11.347 12.059 12.796 13.547 14.306 15.066 15.819 16.559
   1.50   9.140  9.026  9.000  9.004  9.039  9.117  9.272  9.514  9.817 10.224 10.765 11.405 12.102 12.830 13.576 14.330 15.087 15.838 16.576
   1.75   9.528  9.360  9.313  9.308  9.333  9.397  9.528  9.753 10.035 10.386 10.869 11.473 12.150 12.867 13.606 14.356 15.109 15.857 16.593
   2.00   9.935  9.716  9.634  9.618  9.633  9.685  9.795  9.997 10.269 10.577 10.997 11.554 12.204 12.907 13.638 14.383 15.133 15.878 16.612
   2.25  10.357 10.097  9.965  9.935  9.939  9.979 10.070 10.248 10.510 10.798 11.154 11.652 12.268 12.953 13.673 14.412 15.157 15.900 16.631
   2.50  10.788 10.500 10.314 10.257 10.252 10.280 10.354 10.507 10.755 11.038 11.344 11.774 12.345 13.005 13.712 14.443 15.184 15.922 16.651
   2.75  11.227 10.919 10.685 10.588 10.570 10.587 10.646 10.775 11.003 11.286 11.566 11.926 12.438 13.065 13.755 14.477 15.211 15.946 16.672
   3.00  11.668 11.351 11.080 10.930 10.893 10.899 10.945 11.052 11.256 11.535 11.812 12.113 12.554 13.137 13.804 14.514 15.241 15.971 16.694
   3.25  12.114 11.790 11.494 11.291 11.223 11.216 11.249 11.336 11.515 11.784 12.068 12.336 12.701 13.225 13.861 14.555 15.273 15.998 16.717
   3.50  12.561 12.234 11.923 11.675 11.561 11.539 11.559 11.629 11.781 12.033 12.324 12.586 12.883 13.336 13.929 14.601 15.308 16.026 16.741
   3.75  13.010 12.681 12.361 12.080 11.912 11.868 11.874 11.927 12.055 12.285 12.577 12.849 13.104 13.476 14.012 14.654 15.347 16.057 16.766
   4.00  13.457 13.129 12.805 12.503 12.283 12.202 12.194 12.232 12.336 12.542 12.827 13.112 13.356 13.653 14.116 14.717 15.389 16.089 16.793
   4.25  13.902 13.577 13.251 12.937 12.677 12.545 12.519 12.541 12.624 12.803 13.075 13.370 13.622 13.868 14.249 14.794 15.438 16.125 16.821
   4.50  14.340 14.022 13.698 13.378 13.089 12.903 12.849 12.855 12.918 13.070 13.324 13.621 13.889 14.115 14.417 14.891 15.496 16.163 16.850
   4.75  14.766 14.461 14.143 13.821 13.515 13.281 13.184 13.174 13.218 13.343 13.574 13.867 14.149 14.380 14.622 15.013 15.565 16.206 16.881
   5.00  15.172 14.888 14.580 14.262 13.948 13.678 13.528 13.496 13.521 13.620 13.826 14.110 14.400 14.645 14.858 15.168 15.651 16.256 16.914
   5.25  15.546 15.296 15.007 14.698 14.383 14.090 13.887 13.821 13.827 13.902 14.079 14.348 14.641 14.901 15.111 15.355 15.759 16.314 16.949
   5.50  15.879 15.673 15.415 15.122 14.813 14.508 14.262 14.149 14.136 14.186 14.333 14.583 14.874 15.144 15.364 15.570 15.892 16.384 16.987
   5.75  16.166 16.011 15.794 15.528 15.232 14.926 14.651 14.484 14.443 14.471 14.588 14.814 15.097 15.372 15.605 15.798 16.051 16.469 17.029
   6.00  16.413 16.305 16.136 15.907 15.634 15.336 15.045 14.828 14.749 14.755 14.842 15.039 15.310 15.586 15.829 16.025 16.232 16.573 17.077
   6.25  16.629 16.558 16.435 16.251 16.010 15.729 15.436 15.183 15.053 15.035 15.092 15.259 15.514 15.786 16.034 16.240 16.424 16.695 17.134
   6.50  16.825 16.779 16.695 16.556 16.354 16.100 15.815 15.542 15.360 15.310 15.339 15.473 15.706 15.973 16.221 16.436 16.615 16.834 17.204
   6.75  17.008 16.980 16.924 16.823 16.663 16.442 16.176 15.897 15.672 15.578 15.581 15.680 15.889 16.146 16.392 16.612 16.799 16.986 17.288
   7.00  17.185 17.166 17.129 17.059 16.937 16.754 16.514 16.242 15.988 15.843 15.818 15.881 16.061 16.307 16.551 16.772 16.967 17.143 17.389
   7.25  17.358 17.345 17.321 17.272 17.182 17.036 16.827 16.571 16.306 16.111 16.048 16.080 16.226 16.458 16.699 16.919 17.121 17.299 17.506
   7.50  17.528 17.520 17.503 17.469 17.404 17.290 17.115 16.883 16.619 16.387 16.277 16.277 16.387 16.600 16.838 17.057 17.262 17.448 17.634
   7.75  17.697 17.691 17.680 17.656 17.609 17.523 17.380 17.175 16.924 16.672 16.509 16.475 16.547 16.736 16.970 17.190 17.395 17.589 17.769
   8.00  17.865 17.861 17.853 17.836 17.803 17.738 17.625 17.450 17.218 16.961 16.754 16.676 16.710 16.869 17.096 17.317 17.521 17.721 17.904
   8.25  18.033 18.030 18.024 18.013 17.988 17.940 17.852 17.708 17.501 17.251 17.013 16.884 16.881 17.002 17.218 17.441 17.645 17.846 18.037
   8.50  18.200 18.198 18.194 18.186 18.168 18.133 18.066 17.949 17.770 17.536 17.285 17.105 17.060 17.141 17.337 17.561 17.767 17.968 18.166
   8.75  18.367 18.366 18.363 18.357 18.344 18.319 18.268 18.176 18.026 17.815 17.565 17.346 17.250 17.288 17.456 17.679 17.888 18.087 18.289
   9.00  18.534 18.533 18.531 18.527 18.518 18.499 18.462 18.391 18.269 18.084 17.847 17.605 17.455 17.449 17.579 17.794 18.007 18.206 18.409
   9.25  18.701 18.700 18.699 18.696 18.689 18.676 18.649 18.595 18.499 18.343 18.126 17.878 17.681 17.623 17.709 17.908 18.125 18.324 18.526
   9.50  18.868 18.867 18.866 18.864 18.860 18.850 18.830 18.791 18.716 18.588 18.398 18.158 17.928 17.814 17.853 18.023 18.241 18.443 18.642
   9.75  19.035 19.034 19.034 19.032 19.029 19.022 19.008 18.979 18.923 18.821 18.660 18.438 18.195 18.026 18.012 18.144 18.355 18.561 18.759
   6.00   3.000  3.333  3.667  4.000  4.333  4.667  5.000  5.333  5.667  6.000  6.333  6.667  7.000  7.333  7.667  8.000  8.333  8.667  9.000
  -6.00   2.043  2.764  3.512  4.276  5.049  5.829  6.613  7.402  8.194  8.989  9.786 10.586 11.387 12.189 12.991 13.788 14.577 15.351 16.103
  -5.75   2.096  2.803  3.543  4.302  5.072  5.849  6.632  7.419  8.209  9.003  9.799 10.598 11.399 12.200 13.001 13.798 14.587 15.361 16.114
  -5.50   2.157  2.847  3.576  4.329  5.096  5.870  6.651  7.436  8.225  9.017  9.813 10.611 11.410 12.211 13.011 13.808 14.596 15.371 16.125
  -5.25   2.227  2.895  3.613  4.359  5.121  5.893  6.671  7.454  8.241  9.032  9.827 10.624 11.422 12.222 13.022 13.818 14.606 15.380 16.135
  -5.00   2.309  2.950  3.653  4.391  5.148  5.916  6.691  7.473  8.258  9.048  9.841 10.637 11.435 12.234 13.032 13.828 14.616 15.390 16.144
  -4.75   2.408  3.013  3.698  4.425  5.176  5.940  6.713  7.492  8.276  9.064  9.856 10.650 11.447 12.246 13.043 13.838 14.625 15.399 16.154
  -4.50   2.528  3.087  3.748  4.463  5.206  5.966  6.736  7.512  8.294  9.081  9.871 10.664 11.460 12.258 13.055 13.849 14.635 15.409 16.163
  -4.25   2.680  3.174  3.806  4.504  5.239  5.994  6.760  7.534  8.313  9.098  9.887 10.679 11.474 12.270 13.066 13.860 14.646 15.419 16.173
  -4.00   2.871  3.279  3.872  4.551  5.275  6.023  6.785  7.556  8.333  9.116  9.903 10.694 11.488 12.283 13.078 13.871 14.656 15.428 16.182
  -3.75   3.110  3.408  3.949  4.603  5.314  6.054  6.812  7.579  8.354  9.135  9.920 10.709 11.502 12.296 13.090 13.882 14.667 15.439 16.192
  -3.50   3.390  3.570  4.042  4.663  5.357  6.088  6.840  7.604  8.376  9.154  9.938 10.726 11.516 12.310 13.103 13.894 14.678 15.449 16.202
  -3.25   3.700  3.773  4.154  4.733  5.405  6.125  6.870  7.630  8.399  9.175  9.956 10.742 11.532 12.323 13.116 13.906 14.689 15.460 16.212
  -3.00   4.031  4.017  4.292  4.814  5.460  6.166  6.903  7.658  8.423  9.196  9.975 10.759 11.547 12.338 13.129 13.918 14.701 15.470 16.222
  -2.75   4.369  4.293  4.463  4.913  5.523  6.211  6.938  7.687  8.448  9.218  9.995 10.777 11.564 12.353 13.143 13.931 14.713 15.481 16.232
  -2.50   4.694  4.592  4.672  5.032  5.596  6.261  6.977  7.718  8.475  9.242 10.016 10.796 11.581 12.368 13.157 13.944 14.725 15.493 16.243
  -2.25   4.991  4.900  4.914  5.178  5.683  6.318  7.019  7.752  8.504  9.267 10.038 10.816 11.598 12.384 13.172 13.958 14.737 15.504 16.254
  -2.00   5.256  5.202  5.180  5.356  5.787  6.385  7.066  7.789  8.534  9.293 10.061 10.836 11.616 12.401 13.187 13.972 14.750 15.516 16.265
  -1.75   5.501  5.484  5.458  5.566  5.913  6.463  7.119  7.829  8.567  9.320 10.085 10.857 11.635 12.418 13.202 13.986 14.763 15.529 16.277
  -1.50   5.740  5.745  5.736  5.800  6.066  6.555  7.180  7.873  8.602  9.350 10.110 10.880 11.655 12.436 13.219 14.001 14.777 15.542 16.289
  -1.25   5.981  5.994  6.006  6.049  6.247  6.666  7.250  7.923  8.640  9.381 10.137 10.903 11.676 12.454 13.236 14.016 14.791 15.555 16.301
  -1.00   6.227  6.241  6.265  6.306  6.453  6.799  7.333  7.979  8.682  9.415 10.166 10.928 11.698 12.474 13.253 14.032 14.806 15.568 16.313
  -0.75   6.480  6.493  6.519  6.563  6.677  6.957  7.432  8.044  8.729  9.452 10.196 10.954 11.721 12.494 13.271 14.048 14.821 15.582 16.326
  -0.50   6.740  6.750  6.775  6.820  6.913  7.138  7.550  8.120  8.782  9.492 10.229 10.982 11.745 12.515 13.290 14.066 14.836 15.596 16.339
  -0.25   7.007  7.015  7.036  7.078  7.159  7.340  7.690  8.209  8.842  9.537 10.264 11.011 11.770 12.538 13.310 14.083 14.853 15.611 16.353
   0.00   7.282  7.286  7.303  7.340  7.412  7.560  7.853  8.316  8.912  9.587 10.303 11.043 11.797 12.561 13.331 14.102 14.869 15.626 16.367
   0.25   7.564  7.565  7.578  7.609  7.672  7.794  8.038  8.443  8.994  9.643 10.345 11.077 11.826 12.586 13.352 14.121 14.887 15.642 16.381
   0.50   7.854  7.850  7.859  7.885  7.938  8.042  8.243  8.592  9.093  9.709 10.393 11.114 11.856 12.612 13.375 14.141 14.905 15.659 16.396
   0.75   8.156  8.142  8.147  8.167  8.211  8.300  8.467  8.763  9.210  9.785 10.446 11.155 11.889 12.640 13.399 14.163 14.924 15.676 16.412
   1.00   8.476  8.439  8.440  8.456  8.492  8.567  8.708  8.958  9.348  9.877 10.508 11.200 11.925 12.669 13.424 14.185 14.944 15.694 16.428
   1.25   8.821  8.745  8.739  8.750  8.780  8.842  8.962  9.175  9.512  9.987 10.580 11.251 11.964 12.701 13.451 14.208 14.964 15.712 16.445
   1.50   9.192  9.063  9.044  9.050  9.073  9.125  9.226  9.411  9.701 10.118 10.666 11.309 12.007 12.735 13.480 14.233 14.986 15.731 16.462
   1.75   9.586  9.401  9.354  9.354  9.372  9.415  9.500  9.659  9.914 10.276 10.770 11.378 12.056 12.773 13.511 14.259 15.009 15.752 16.480
   2.00   9.999  9.764  9.672  9.664  9.676  9.710  9.782  9.918 10.145 10.462 10.897 11.459 12.111 12.814 13.544 14.287 15.033 15.773 16.499
   2.25  10.423 10.152 10.004  9.978  9.984 10.012 10.071 10.186 10.389 10.675 11.051 11.558 12.176 12.860 13.580 14.316 15.058 15.795 16.519
   2.50  10.856 10.560 10.357 10.297 10.297 10.318 10.366 10.464 10.642 10.906 11.236 11.681 12.254 12.913 13.619 14.348 15.085 15.818 16.539
   2.75  11.295 10.984 10.735 10.625 10.614 10.628 10.667 10.749 10.904 11.149 11.450 11.831 12.349 12.975 13.663 14.382 15.113 15.843 16.561
   3.00  11.738 11.418 11.136 10.970 10.934 10.942 10.973 11.041 11.173 11.398 11.684 12.015 12.467 13.049 13.714 14.420 15.144 15.869 16.583
   3.25  12.183 11.858 11.556 11.336 11.261 11.259 11.283 11.339 11.451 11.652 11.929 12.231 12.614 13.140 13.773 14.462 15.177 15.896 16.607
   3.50  12.630 12.301 11.987 11.726 11.597 11.581 11.597 11.642 11.736 11.913 12.178 12.469 12.796 13.254 13.843 14.510 15.213 15.925 16.632
   3.75  13.078 12.748 12.427 12.137 11.952 11.906 11.913 11.950 12.028 12.180 12.428 12.718 13.012 13.397 13.929 14.566 15.253 15.957 16.658
   4.00  13.524 13.196 12.871 12.563 12.329 12.237 12.233 12.260 12.325 12.455 12.681 12.969 13.253 13.575 14.038 14.632 15.297 15.990 16.685
   4.25  13.967 13.642 13.316 12.999 12.728 12.580 12.556 12.574 12.627 12.736 12.937 13.218 13.506 13.788 14.175 14.713 15.349 16.027 16.715
   4.50  14.403 14.085 13.761 13.440 13.144 12.941 12.882 12.890 12.932 13.022 13.198 13.465 13.758 14.028 14.347 14.815 15.410 16.068 16.746
   4.75  14.826 14.522 14.203 13.882 13.572 13.324 13.214 13.208 13.238 13.313 13.464 13.712 14.006 14.280 14.553 14.943 15.484 16.114 16.779
   5.00  15.227 14.946 14.639 14.321 14.005 13.726 13.559 13.527 13.546 13.607 13.734 13.959 14.248 14.531 14.785 15.103 15.576 16.168 16.814
   5.25  15.596 15.349 15.062 14.754 14.438 14.140 13.921 13.847 13.854 13.901 14.007 14.206 14.484 14.774 15.028 15.294 15.690 16.231 16.852
   5.50  15.923 15.721 15.466 15.174 14.865 14.558 14.300 14.172 14.161 14.194 14.280 14.452 14.715 15.006 15.269 15.508 15.831 16.308 16.895
   5.75  16.206 16.054 15.840 15.575 15.280 14.974 14.691 14.507 14.464 14.485 14.553 14.698 14.939 15.227 15.498 15.731 15.996 16.401 16.943
   6.00  16.449 16.343 16.176 15.949 15.677 15.379 15.084 14.854 14.764 14.770 14.821 14.941 15.157 15.435 15.712 15.950 16.179 16.513 16.999
   6.25  16.664 16.593 16.471 16.288 16.047 15.767 15.472 15.209 15.065 15.047 15.083 15.179 15.368 15.631 15.908 16.155 16.370 16.643 17.065
   6.50  16.859 16.813 16.729 16.588 16.386 16.132 15.846 15.567 15.370 15.316 15.336 15.411 15.571 15.816 16.089 16.342 16.557 16.788 17.144
   6.75  17.042 17.013 16.955 16.853 16.691 16.469 16.202 15.919 15.682 15.577 15.580 15.634 15.766 15.990 16.254 16.511 16.733 16.941 17.238
   7.00  17.218 17.199 17.161 17.088 16.963 16.777 16.535 16.259 15.998 15.838 15.813 15.849 15.955 16.154 16.408 16.664 16.895 17.097 17.346
   7.25  17.391 17.378 17.352 17.301 17.207 17.056 16.844 16.584 16.313 16.105 16.038 16.057 16.137 16.310 16.551 16.804 17.041 17.248 17.466
   7.50  17.562 17.553 17.535 17.499 17.430 17.310 17.129 16.892 16.624 16.382 16.261 16.257 16.315 16.461 16.687 16.936 17.176 17.392 17.595
   7.75  17.731 17.725 17.712 17.686 17.636 17.543 17.394 17.183 16.926 16.666 16.491 16.454 16.491 16.609 16.816 17.061 17.302 17.526 17.728
   8.00  17.899 17.895 17.886 17.867 17.830 17.760 17.639 17.457 17.218 16.955 16.736 16.651 16.666 16.757 16.943 17.181 17.422 17.652 17.859
   8.25  18.067 18.064 18.057 18.044 18.017 17.964 17.869 17.714 17.499 17.243 16.996 16.855 16.843 16.907 17.069 17.298 17.538 17.771 17.987
   8.50  18.234 18.232 18.227 18.218 18.198 18.159 18.084 17.958 17.769 17.527 17.268 17.076 17.024 17.062 17.196 17.412 17.651 17.886 18.109
   8.75  18.401 18.400 18.396 18.390 18.375 18.346 18.289 18.187 18.026 17.805 17.547 17.318 17.212 17.223 17.326 17.526 17.763 17.998 18.227
   9.00  18.568 18.567 18.565 18.560 18.549 18.528 18.485 18.405 18.271 18.074 17.828 17.577 17.416 17.391 17.463 17.641 17.873 18.109 18.340
   9.25  18.735 18.734 18.733 18.729 18.721 18.706 18.674 18.612 18.503 18.333 18.105 17.849 17.641 17.569 17.609 17.758 17.983 18.219 18.452
   9.50  18.902 18.901 18.900 18.898 18.892 18.881 18.857 18.810 18.724 18.582 18.377 18.128 17.889 17.761 17.765 17.881 18.093 18.328 18.561
   9.75  19.069 19.068 19.068 19.066 19.062 19.053 19.036 19.001 18.935 18.819 18.641 18.407 18.154 17.973 17.933 18.011 18.203 18.437 18.671
   8.00   3.000  3.333  3.667  4.000  4.333  4.667  5.000  5.333  5.667  6.000  6.333  6.667  7.000  7.333  7.667  8.000  8.333  8.667  9.000
  -6.00   1.951  2.671  3.420  4.186  4.962  5.744  6.530  7.319  8.111  8.906  9.704 10.503 11.304 12.106 12.906 13.703 14.490 15.261 16.008
  -5.75   2.005  2.711  3.451  4.211  4.984  5.764  6.548  7.335  8.126  8.920  9.717 10.515 11.316 12.117 12.917 13.713 14.499 15.271 16.019
  -5.50   2.065  2.754  3.484  4.238  5.007  5.784  6.566  7.353  8.142  8.935  9.730 10.528 11.327 12.128 12.927 13.722 14.509 15.280 16.030
  -5.25   2.135  2.803  3.520  4.267  5.032  5.806  6.586  7.370  8.159  8.950  9.744 10.541 11.339 12.139 12.938 13.732 14.519 15.290 16.040
  -5.00   2.218  2.858  3.560  4.298  5.058  5.829  6.606  7.389  8.175  8.965  9.759 10.554 11.352 12.150 12.948 13.743 14.529 15.300 16.050
  -4.75   2.317  2.921  3.605  4.332  5.085  5.852  6.628  7.408  8.193  8.982  9.773 10.568 11.365 12.162 12.960 13.753 14.539 15.309 16.060
  -4.50   2.440  2.995  3.655  4.369  5.115  5.878  6.650  7.428  8.211  8.998  9.789 10.582 11.378 12.175 12.971 13.764 14.549 15.319 16.069
  -4.25   2.596  3.083  3.713  4.411  5.147  5.904  6.673  7.449  8.230  9.016  9.805 10.597 11.391 12.187 12.983 13.775 14.559 15.329 16.079
  -4.00   2.797  3.189  3.779  4.457  5.182  5.933  6.698  7.471  8.250  9.034  9.821 10.612 11.405 12.200 12.995 13.786 14.570 15.339 16.088
  -3.75   3.047  3.321  3.857  4.509  5.220  5.963  6.724  7.494  8.271  9.052  9.838 10.627 11.419 12.213 13.007 13.798 14.580 15.349 16.098
  -3.50   3.338  3.489  3.950  4.569  5.263  5.996  6.751  7.518  8.292  9.072  9.856 10.643 11.434 12.227 13.020 13.809 14.591 15.359 16.108
  -3.25   3.662  3.701  4.063  4.639  5.310  6.032  6.781  7.543  8.315  9.092  9.874 10.660 11.449 12.241 13.033 13.821 14.603 15.370 16.118
  -3.00   4.005  3.956  4.205  4.721  5.365  6.072  6.812  7.570  8.338  9.113  9.893 10.677 11.465 12.255 13.046 13.834 14.614 15.381 16.129
  -2.75   4.350  4.244  4.383  4.820  5.427  6.116  6.847  7.599  8.363  9.135  9.913 10.695 11.482 12.270 13.060 13.847 14.626 15.392 16.139
